X,Y,OBJECTID,FOLIO,ID,NAME,ADDRESS,CITY,ZIPCODE,PHONE,CONTACT,CLASS,TOTACRE,TYPE,DEVELOP,MNGTAGCY,LAT,LON,POINT_X,POINT_Y,SOURCEGLOBALID,SOURCECREATIONDATE,SOURCECREATOR,SOURCEEDITDATE,SOURCEEDITOR,CREATEDBY,CREATEDDATE,MODIFIEDBY,MODIFIEDDATE,GlobalID
-8944018.01760001,2950271.4561,50,3350330000660,503303,Palmetto Bay Park,17535 SW 95th Ave,Palmetto Bay,33157,305-259-1234,305-251-2751,Community Park,17,Local,Fully Developed,Palmetto Bay,25.60525,-80.34548,871860.856018327,462752.340285406,F210D391-D302-4D53-972C-95B43EA12115,2021/10/21 15:23:25+00,PalmettoBayPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:14+00,PROSM,2024/03/05 07:27:59+00,78ee44db-d76a-46ea-8f4f-dfe5cc5c7b4d
-8939836.06160001,2987242.363,51,3220240081160,202411,ML Tax Dist.- (p-13),14410 Harris Pl,Miami Lakes,33014,305-698-9308, ,Mini Park,0,Local,Undeveloped,Miami Lakes,25.90437,-80.30792,883670.618816078,571534.423901908,E0A4604A-E9DB-4519-A15F-5F82771CC8F2,2021/10/21 15:23:25+00,MiamiLakesPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:03+00,PROSM,2024/03/05 07:27:42+00,7b9372c6-0bd8-40ac-96f4-0667a0686f5a
-8919024.50860001,2995290.5217,52,1912350061180,123552,North Park (Triangle),Golden Beach Dr & Palermo Ave,Golden Beach,33160,305-932-0744, ,Community/Neighborhood,0.68801130764,Local,Fully Developed,Golden Beach,25.96939,-80.12096,944970.125481911,595534.415928073,5ECED594-175D-4D4D-A482-DEA819138F00,2021/10/21 15:23:25+00,GoldenBeachPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:39+00,PROSM,2024/03/05 07:28:41+00,a014d4c4-841e-4961-a55a-232c0c3af215
-8937919.98820001,2979624.8951,53,0430120101490,310750,Ethel Primus Park,401 W 23rd St,Hialeah,33010,305-687-2650,Kenneth Soler,Mini Park,0,Local,Fully Developed,Hialeah,25.8428,-80.2907,889449.761129163,549186.207115486,F2FCFFC1-2BBC-4CE3-A39C-E69F70F40CC1,2021/10/21 15:23:25+00,HialeahPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:36+00,PROSM,2024/03/05 07:28:36+00,90c45f94-bef0-4c73-98af-a5abd89d8e94
-8933213.50960001,2967509.892,54,,,Galiano Green,"95 ALMERIA AVE, CORAL GABLES, 33134",Coral Gables,33134,305-460-5620,Fabio Rodriguez,Specialized,0.52,Local,Undeveloped,Coral Gables,25.74729,-80.25645,900945.86390446,514477.26987229,7DFD8461-DC89-48AA-8503-B4880A1F7267,2024/05/03 12:02:37+00,CoralGablesPark,2024/05/21 20:37:45+00,E327883@miamidade.gov_MDC,PROSM,2024/05/03 21:00:23+00,PROSM,2024/05/29 07:42:50+00,ea1c31cb-fb0f-42a8-b25a-a186521c22f2
-8939350.28810001,2963615.2513,55,0940260000040,402650,Palmer Park,6750 SW 60th St,South Miami,33143,305-668-3876,,Community/Neighborhood,8,Local,Fully Developed,South Miami,25.7133,-80.30355,885472.670658164,502093.520133071,E2876E2F-D328-4C1B-8678-6814F316061D,2021/10/21 15:23:25+00,SouthMiamiPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:02+00,PROSM,2024/03/05 07:27:40+00,9870f511-a478-42ed-99e0-92e1e942ab17
-8923919.18320001,2989723.9136,56,0722170050610,221753,Allen Park/DeLeonardis Youth Center,1770 NE 162nd St,North Miami Beach,33162,305-948-2927, ,Community Park,4,Local,Fully Developed,North Miami Beach,25.92442,-80.16493,930627.789009161,579096.008516237,33CBFCB7-B15C-4AFB-9C8C-4FB8191A6250,2021/10/21 15:23:25+00,NorthMiamiBeachPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:23+00,PROSM,2024/03/05 07:28:15+00,b57bd07a-39ba-4cdb-9656-3a70716374c1
-8939909.25490001,2950892.8314,57,3350350010120,ITD43,Thalatta Estate Park,17301 Old Cutler Rd,Palmetto Bay,33157,305-234-6383,305-234-6383,Special Activity Park,4,Local,Fully Developed,Palmetto Bay,25.61028,-80.30857,884015.048573412,464643.569114491,9C82A922-EB42-44A5-B0E8-4646BC102CFB,2021/10/21 15:23:25+00,PalmettoBayPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:44+00,PROSM,2024/03/05 07:28:47+00,6352a166-0256-45de-88fa-80d739a5b069
-8932038.36830001,2994788.7351,58,3411340000051,113401,Bennett M. Lifter Park /Lake Lucerne,20701 NW 22nd Ave,Miami Gardens,33056,305-622-8080, ,Community/Neighborhood,2,Local,Fully Developed,Miami Gardens,25.96533,-80.23786,906568.686536912,593820.516468741,8DB09109-F63A-4200-8247-5BCD706A9F68,2021/10/21 15:23:25+00,MiamiGardensPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:16+00,PROSM,2024/03/05 07:28:03+00,f0fe06cb-6f31-4b42-bef4-90706ec09d20
-8937361.77920001,2958202.3978,59,2050120080050,501250,Pinecrest Gardens,11000 SW 57th Ave,Pinecrest,33156,305-284-0900, ,Special Activity Park,21,Area-Wide,Fully Developed,Pinecrest,25.66948,-80.28568,891440.329326496,486199.099166073,8C775377-167B-42D8-89AD-66937F24E69A,2021/10/21 15:23:25+00,PinecrestPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:11+00,PROSM,2024/03/05 07:27:54+00,4e7e17bc-1484-4672-b4d4-bc61076322cb
-8934629.79190001,2968813.017,60,0341080060380,,Salzedo Park,"301 MAJORCA AVE, CORAL GABLES, 33134",Coral Gables,33134,305-460-5620,Fabio Rodriguez,Community Park,0.28,Local,Open Space,Coral Gables,25.75536,-80.26115,899349.687329816,517457.216473533,D4CE817D-67F8-4354-813D-62C4DE3DECD1,2024/05/03 12:15:10+00,CoralGablesPark,2024/05/15 18:29:46+00,CoralGablesPark,PROSM,2024/05/03 21:00:23+00,PROSM,2024/05/29 07:42:49+00,895f9e02-ad2d-4195-96af-22cd8b77b9ef
-8942662.81540001,2987790.6909,61,3220220360001,202252,ML Tax Dist.-Lake Sandra Area,Oak Ln / Montrose St,Miami Lakes,33016,305-698-9308, ,Mini Park,0,Local,Undeveloped,Miami Lakes,25.9088,-80.3333,875314.938020911,573101.594980158,0E53C4A8-4959-4F00-B927-EA73E1F0F156,2021/10/21 15:23:25+00,MiamiLakesPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:28+00,PROSM,2024/03/05 07:28:23+00,83afb9c0-f977-47e1-99c9-9324228ff3c8
-8934524.97960001,2967080.7288,62,0341170070715,,Sarto Green,"241 SARTO AVE, CORAL GABLES, 33134",Coral Gables,33134,305-460-5620,Fabio Rodriguez,Neighborhood Park,0.11,Local,Open Space,Coral Gables,25.74135,-80.2602,899720.184701128,512372.74902968,E99E07EF-0FB5-47A7-941A-6341B0367B1A,2021/10/21 15:23:25+00,CoralGablesPark,2024/05/23 17:49:27+00,E327883@miamidade.gov_MDC,PROSM,2024/01/31 10:03:29+00,PROSM,2024/05/29 07:42:53+00,512dcae3-3a0d-4e93-a808-b8178269b9a4
-8933744.69270001,2994594.7511,63,3411330240010,113301,Buccaneer Park,20601 NW 32nd Ave,Miami Gardens,33056,305-622-8080, ,Community/Neighborhood,6,Local,Fully Developed,Miami Gardens,25.96377,-80.25319,901535.648374662,593222.026195906,6C67C0B1-4BF5-41CE-AE0E-EC9FAE5D86C2,2021/10/21 15:23:25+00,MiamiGardensPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:09+00,PROSM,2024/03/05 07:27:51+00,8377e218-1729-4697-9857-fb48deac7fe9
-8923502.89870001,2990679.0395,64,0722090062960,220951,Victory Park Community Center,17051 NE 19th Ave,North Miami Beach,33162,305-948-2926, ,Community/Neighborhood,10.0841606115,Local,Fully Developed,North Miami Beach,25.93214,-80.1612,931838.954893913,581908.582287408,734C1CEF-CB7F-4D05-BD28-DD52B7385C28,2021/10/21 15:23:25+00,NorthMiamiBeachPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:17+00,PROSM,2024/03/05 07:28:04+00,5069c789-4acd-42a3-a267-6ab4c7cda91b
-8926375.74480001,2978300.5226,65,0132180000330,321851,Eaton Park,6015 NE 4th Ct,Miami,33137,305-960-2946, ,Community/Neighborhood,3,Local,Fully Developed,Miami,25.83209,-80.18699,923582.41103958,545491.789963655,C29442F7-DC1A-49E2-9FA4-2DF7FCB30219,2021/10/21 15:23:25+00,MiamiPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:10+00,PROSM,2024/03/05 07:27:53+00,838c3f46-6cbb-48f9-826e-7bed2374d114
-8933754.01710001,2987436.4584,66,0821210050090,212150,Sherbondy Park,177 Perviz Ave,Opa Locka,33054,305-953-2875, ,Community/Neighborhood,4,Local,Fully Developed,Opa Locka,25.90594,-80.25328,901627.938216329,572203.011475489,E3F1D5FB-5FE2-48A0-ABDC-67B2800CED71,2021/10/21 15:23:25+00,OpaLockaPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:03+00,PROSM,2024/03/05 07:27:41+00,2737f274-0bce-47f4-81eb-d928e36b9210
-8920253.47530001,2985333.192,67,1322270012020, ,Officer Scott A. Winters Park,1135 98th St,Bay Harbor Islands,33154,305-866-6241,,Community/Neighborhood,0.74895428128,Local,Fully Developed,Bay Harbor Islands,25.88894,-80.13201,941536.541797914,566270.613563403,807B408F-3AC7-41D1-9380-4007B4A69B66,2021/10/21 15:23:25+00,BayHarborIslandsPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:08+00,PROSM,2024/03/05 07:27:50+00,9fd327f3-6795-42c3-bc4c-9b7b3f243c0d
-8944213.94780001,2987040.508,68,3220210010091,202160,Barbara Goleman Senior High School ,14100 NW 89th Ave,Miami Lakes,33018,305-698-9308, ,Community/Neighborhood,0,Local,Fully Developed,Miami Lakes,25.90274,-80.34724,870745.544600662,570875.28447216,D05ADD84-1F01-4F1C-AAD0-18FFC3F76B5D,2021/10/21 15:23:25+00,MiamiLakesPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:10+00,PROSM,2024/03/05 07:27:53+00,3a792bfa-f6c4-4b56-8db7-18390b72454a
-8948068.36970001,2970127.2242,69,2540060010770,400650,Ronselli Park,250 SW 114th Ave,Sweetwater,33174,305-551-4774, ,Community/Neighborhood,4,Local,Fully Developed,Sweetwater,25.76599,-80.38186,859596.89924708,521116.986351155,E0573F78-319B-49E0-8D68-C226CD1FD750,2021/10/21 15:23:25+00,SweetwaterPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:33+00,PROSM,2024/03/05 07:28:32+00,19ac9fe4-5223-433a-9f03-6539ab36f424
-8920524.14730001,2976280.4747,70,0232220000030,322251,Polo Park,4301 Michigan Ave,Miami Beach,33140,305-861-3616,305-673-7767,Community/Neighborhood,7,Local,Undeveloped,Miami Beach,25.81576,-80.13443,940912.354397997,539665.112640657,C33A413A-BB6C-4816-99D8-1C557C5D1244,2021/10/21 15:23:25+00,MiamiBeachPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:20+00,PROSM,2024/03/05 07:28:10+00,269e92fe-226b-478b-9757-c0b378274db2
-8934939.04030001,2975768.4205,71,0431200240270,312051,Three Friends Park Triangle,SE Park Dr & SE 8th Ct,Hialeah,33010,305-687-2650,Edward Acosta,Mini-Park,0.24593671631,Local,Fully Developed,Hialeah,25.81162,-80.26392,898320.648571078,537900.743794076,AA64192E-A771-4D4C-9E5D-4C49BDE40979,2021/10/21 15:23:25+00,HialeahPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:28+00,PROSM,2024/03/05 07:28:23+00,e1a25f8d-ef6f-4d6a-9eeb-ac27fce7ec2c
-8959975.11730001,2933191.9136,72,1078130000580,ITD10,Phichol Williams Community Center,951 SW 4th St,Homestead,33030,305-242-7146, ,Special Activity Park,2.5,Local,Fully Developed,Homestead,25.46681,-80.48882,824814.878916245,412229.688050076,A4249D63-0235-4B92-800A-0F752834A963,2021/10/21 15:23:25+00,HomesteadPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:43+00,PROSM,2024/03/05 07:28:46+00,c521de76-3cf9-4e10-b3ab-3a92930a9cd5
-8937435.75360001,2970436.8448,73,0141060461820,410650,Flagler Terrace Park Triangle,SW 56th Ave & SW 3rd St,Miami,33134,305-960-2946, ,Community/Neighborhood,1.00024814806,Local,Fully Developed,Miami,25.7685,-80.28635,891026.916111328,522186.206653655,CF243927-AE88-413C-840C-734EFBCB99F5,2021/10/21 15:23:25+00,MiamiPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:12+00,PROSM,2024/03/05 07:27:56+00,b92d68fc-83de-4540-bb8f-b243f23b37c8
-8932105.53340001,2965324.1234,74,0141210420020,412151,Kenneth Myers Park,S Bayshore Dr & SW 27th Ave,Miami,33133,305-960-2946, ,Community/Neighborhood,5,Local,Undeveloped,Miami,25.72713,-80.23848,906872.159683246,507238.540682904,81768408-902E-40C0-91EA-DFFFB5092EEF,2021/10/21 15:23:25+00,MiamiPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:38+00,PROSM,2024/03/05 07:28:39+00,3d572ce9-3869-4ef7-9731-2c601c3d2d8c
-8927769.16660001,2970450.4075,75,0102030701030, ,Jose Marti Park Baseball Field,330 SW 5th St,Miami,33130,305-960-2945,,Baseball Field,1.14890676513,Local,Fully Developed,Miami,25.76861,-80.19951,919605.343534414,522390.260051325,782F4104-EBF6-4009-BFD5-14ACB1ADBDC0,2021/10/21 15:23:25+00,MiamiPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:04+00,PROSM,2024/03/05 07:27:43+00,de236093-6d88-43cc-952b-172d747e3e08
-8940500.83960001,2986669.9851,76,3220230041330,202308,ML Tax Dist.- (p-23),6961 Bamboo St,Miami Lakes,33014,305-698-9308, ,Mini Park,0,Local,Undeveloped,Miami Lakes,25.89975,-80.31388,881716.300218161,569842.992245406,E103FB4E-BA70-4248-9721-836BE9B20DAA,2021/10/21 15:23:25+00,MiamiLakesPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:03+00,PROSM,2024/03/05 07:27:41+00,c73474e5-04e4-4b18-abe7-8fe54b5cd24f
-8940945.38800001,2958815.0915,77,2050020080124,500251,Flagler Grove Park,7551 SW 104th St,Pinecrest,33156,305-284-0900, ,Mini Park,2,Local,Fully Developed,Pinecrest,25.67444,-80.31788,880827.621221244,487946.08812616,2BA5D20F-308C-47D6-818D-5310475D7C8B,2021/10/21 15:23:25+00,PinecrestPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:32+00,PROSM,2024/03/05 07:28:29+00,c5c507cc-b587-4c5b-a9d1-b71fc3de157e
-8930561.80980001,2974470.0886,78,0131270760010,312750,Juan Pablo Duarte Park,1700 NW 28th St,Miami,33142,305-635-2710, ,Community/Neighborhood,9,Local,Fully Developed,Miami,25.80112,-80.2246,911279.46222033,534158.660727076,32076876-92B7-4EAC-9C5C-9C5CBB327BE3,2021/10/21 15:23:25+00,MiamiPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:04+00,PROSM,2024/03/05 07:27:44+00,c518f4a3-9459-4f86-b7ad-a927eb7abda2
-8928336.46430001,2995001.6709,79,3411360032450,113601,Andover Park,100 NW 209th St,Miami Gardens,33169,305-622-8080, ,Community/Neighborhood,3,Local,Fully Developed,Miami Gardens,25.96705,-80.20461,917491.250649747,594510.62565282,27927B37-FAB5-4F5A-898D-8A485C6AE4AB,2021/10/21 15:23:25+00,MiamiGardensPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:29+00,PROSM,2024/03/05 07:28:24+00,9dc31dcd-c597-46cd-842a-0e452cad2faa
-8945470.09060001,2985599.7582,80,2720290212650,ITD04,Golden Eagle Park,9784 NW 130th St,Hialeah Gardens,33018,305-558-2331, ,Community/Neighborhood,2,Local,Fully Developed,Hialeah Gardens,25.8911,-80.35852,867056.772450663,566625.234245241,C3C10D41-B1FA-45FB-AC0D-A1AFDF7A04DD,2021/10/21 15:23:25+00,HialeahGardensPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:11+00,PROSM,2024/03/05 07:27:55+00,21737d84-f52b-4345-814e-65780fdd4f4d
-8934202.19180001,2969667.7128,81,0341080091435,,Freedom Plaza,"918 E PONCE DE LEON BLVD, CORAL GABLES, 33134",Coral Gables,33134,305-460-5620,Fabio Rodriguez,Neighborhood Park,0,Local,Undeveloped,Coral Gables,25.76228,-80.2573,900463.686571243,520028.059807123,730FBEFF-F817-46BF-B001-9A5081388942,2021/10/21 15:23:25+00,CoralGablesPark,2024/05/13 10:54:51+00,CoralGablesPark,PROSM,2024/01/31 10:03:27+00,PROSM,2024/05/14 15:56:45+00,65048d3d-8493-4767-902e-403b7f7e3fea
-8932362.74830001,2966205.3086,82,0141210170180,412155,Lincoln Park,2954 Jackson Ave,Miami,33133,305-960-2946, ,Mini Park,0,Local,Undeveloped,Miami,25.73426,-80.24078,906096.544764664,509825.97776524,CDB6581B-DE29-46B7-A728-876C505AB70A,2021/10/21 15:23:25+00,MiamiPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:25+00,PROSM,2024/03/05 07:28:18+00,af59c7bc-6e21-4f5a-81ed-f58219878a48
-8926662.01700001,2980969.9276,83,1832070490960, ,El Portal Indian Mound,375 NE 85th St,El Portal,33138,305-795-7880,,Mini-Park,0.09864930835,Local,Undeveloped,El Portal,25.85369,-80.18957,922679.01028733,553332.961945325,B21DE67D-2B76-4D5B-B97E-A0BF768562FF,2021/10/21 15:23:25+00,ElPortalPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:08+00,PROSM,2024/03/05 07:27:50+00,bd9a76c0-8179-45ad-9215-ef90b49f7135
-8920811.86050001,2993024.6574,84,2812350140100,220350,Founders Park South Green Garden,3105 NE 190th St,Aventura,33180,305-466-8556, ,Community/Neighborhood,2.0594043499,Local,Fully Developed,Aventura,25.95109,-80.13701,939738.62971133,588847.34367232,57197ADD-AA6C-4BD8-B0CA-BB824DC029BA,2021/10/21 15:23:25+00,AventuraPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:26+00,PROSM,2024/03/05 07:28:19+00,375840da-8cf4-4b89-a730-918daea642ce
-8936673.11690001,2966877.5996,85,0341180062290,,City of Coral Gables Biltmore Golf Course,"1210 ANASTASIA AVE, CORAL GABLES, 33134",Coral Gables,33134,305-460-5620,Fabian Rodriguez,Neighborhood Park,138,Local,Fully Developed,Coral Gables,25.7397,-80.2795,893338.543027545,511732.219848354,28819BA8-5D24-4395-9E12-26ADEC82DAE3,2021/10/21 15:23:25+00,CoralGablesPark,2024/05/08 14:36:45+00,CoralGablesPark,PROSM,2024/01/31 10:03:34+00,PROSM,2024/05/14 15:56:43+00,00b7bbe5-7567-433b-89f3-53300905e4bf
-8919061.19970001,2994541.7426,86,1912350041270,123550,South Park (Triangle),1 Golden Beach Dr,Golden Beach,33160,305-932-0744, ,Community/Neighborhood,0.71067966815,Local,Fully Developed,Golden Beach,25.96334,-80.12129,944876.593188662,593335.586664326,BEE9F658-3AB7-4140-BE64-C409D53C77CF,2021/10/21 15:23:25+00,GoldenBeachPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:21+00,PROSM,2024/03/05 07:28:11+00,10b0d6c1-1e4e-44ca-9cdd-3a2ebbb23011
-8937071.19150001,2956307.2916,87,0351180050480,511850,Coral Bay Park,"1590 CAMPAMENTO AVE, CORAL GABLES, 33156",Coral Gables,33156,305-460-5620,Fabian Rodriguez,Community/Neighborhood,2,Local,Fully Development,Coral Gables,25.65414,-80.28308,892327.123326381,480640.967674529,321C3AED-8B0E-48A4-BBF0-93A3BF865254,2021/10/21 15:23:25+00,CoralGablesPark,2024/05/08 14:39:31+00,CoralGablesPark,PROSM,2024/01/31 10:03:36+00,PROSM,2024/05/14 15:56:43+00,c1c7c863-6c9f-4891-8398-5aa58d1201fa
-8930595.44260001,2993121.0563,88,3421020000030,210202,Norwood Park,19401 NW 14th Ave,Miami Gardens,33169,305-622-8080, ,Community/Neighborhood,5,Local,Fully Developed,Miami Gardens,25.95187,-80.22491,910856.543446746,588949.686643489,965746E9-2C32-4675-BE10-885D44DDD157,2021/10/21 15:23:25+00,MiamiGardensPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:12+00,PROSM,2024/03/05 07:27:56+00,dc531f2f-4974-458e-8390-cb4b708af537
-8927876.04260001,2970740.9655,89,0102020701010,410151,Jose Marti Park - Pool,380 SW 3rd St,Miami,33130,305-575-2103,MAURO BERMUDES,Community/Neighborhood,3.72664913679,Local,Fully Developed,Miami,25.77096,-80.20047,919284.186040245,523242.68551182,FEA23796-45BC-49BE-9CB3-DFC741B38C65,2021/10/21 15:23:25+00,MiamiPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:40+00,PROSM,2024/03/05 07:28:43+00,8fefd9b3-9921-496d-ad46-dabc1bf9e23a
-8943378.89870001,2988214.2075,90,3220220031460,202205,ML Tax Dist.- (p-68),8560 Menteith Ter / Dunbarton Pl,Miami Lakes,33016,305-698-9308, ,Mini Park,1,Local,Open Space,Miami Lakes,25.91222,-80.33975,873194.141409494,574334.703734405,29FCF0CB-743C-4035-B7EE-3913DC5DEA42,2021/10/21 15:23:25+00,MiamiLakesPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:44+00,PROSM,2024/03/05 07:28:48+00,a0cbecc6-af7e-49cb-83cf-7a5ecaf21405
-8939527.30340001,2986948.1476,91,3220240032800,202407,ML Tax Dist.- (p-08),14105 Lake Childs Court,Miami Lakes,33014,305-698-9308, ,Mini Park,1,Local,Undeveloped,Miami Lakes,25.90199,-80.30514,884586.971642163,570675.11984624,67C201FF-FC63-4399-9370-BDAF73FCBA7D,2021/10/21 15:23:25+00,MiamiLakesPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:27+00,PROSM,2024/03/05 07:28:21+00,ad797c10-11da-4836-938c-5114cf10046e
-8928814.66820001,2972675.7763,92,0131350193620,313550,Highland Circle Park,NW 8th Ave & NW 13th St,Miami,33136, 305-960-2946, ,Mini Park,0,Local,Fully Developed,Miami,25.78661,-80.2089,916475.078469496,528914.534732409,8E18D80B-7586-4C1A-B63A-E4D4DDFFA6D3,2021/10/21 15:23:25+00,MiamiPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:05+00,PROSM,2024/03/05 07:27:45+00,fcf72142-4fdb-4d74-b2fa-b10d24181264
-8940441.07940001,2989273.352,93,3220140041960,201403,ML Tax Dist..- (p-03) Loch Lomond,6900 Gleneagle Dr,Miami Lakes,33014,305-698-9308, ,Mini Park,0,Local,Undeveloped,Miami Lakes,25.92078,-80.31335,881852.740562078,577489.675770909,307F26EA-E16F-4C1F-A04F-A7ACF2754A75,2021/10/21 15:23:25+00,MiamiLakesPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:32+00,PROSM,2024/03/05 07:28:30+00,cc1b4f4e-b86a-4bc2-9982-d6281eb70ded
-8934524.09410001,2965332.7857,94,0341200250090,,Lola B. Walker Pioneers' Park,"200 GRAND AVE, CORAL GABLES, 33133",Coral Gables,33133,305-460-5620,Fabio Rodriguez,Neighborhood Park,0.19,Local,Undeveloped,Coral Gables,25.7272,-80.2602,899719.111599001,507223.634433363,DEF954A0-0936-41CD-9204-A4C48923DD77,2021/10/21 15:23:25+00,CoralGablesPark,2024/05/13 12:17:57+00,CoralGablesPark,PROSM,2024/01/31 10:03:07+00,PROSM,2024/05/14 15:56:45+00,d59084a0-d53a-46f2-a356-e7f1f1dd16a7
-8926228.31590001,2975699.9652,95,0132190440020,321950,Martell Park,NE 36th St & NE 7th Ave,Miami,33137,305-960-2946, ,Mini Park,1,Local,Fully Developed,Miami,25.81107,-80.18567,924065.366438497,537851.195992909,5F690228-8BFC-4A6A-BC0C-9B73C8A1E346,2021/10/21 15:23:25+00,MiamiPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:21+00,PROSM,2024/03/05 07:28:11+00,b1db6688-7e7e-4be8-a791-044509fa25ae
-8934163.80940001,2968396.6626,96,0341080073830,,Pittman Park,"115 MERRICK WAY, CORAL GABLES, 33134",Coral Gables,33134,305-460-5620,,Neighborhood Park,0.11,Local,Open Space,Coral Gables,25.75199,-80.25697,900636.497906571,516151.873133017,A11B0E2D-0EB9-4BC8-A1FA-6D478771971C,2021/10/21 15:23:25+00,CoralGablesPark,2024/05/23 17:47:27+00,E327883@miamidade.gov_MDC,PROSM,2024/01/31 10:03:18+00,PROSM,2024/05/29 07:42:53+00,ee9b740e-2b8c-4bf7-9241-2542ebf1dd6f
-8938916.77850001,2954108.219,97,0350240021500,,Marlin Park ,"6540 MARLIN DR, CORAL GABLES, 33158",Coral Gables,33158,305-460-5620,Fabio Rodriguez,Neighborhood Park,0.43,Local,Open Space,Coral Gables,25.63633,-80.29966,886899.311539811,474139.621942055,563E987B-2951-4648-A625-95D69E35407F,2021/10/21 15:23:25+00,CoralGablesPark,2024/05/13 12:34:17+00,CoralGablesPark,PROSM,2024/01/31 10:03:02+00,PROSM,2024/05/14 15:56:46+00,636d3a70-3467-4b1f-9da3-960a0fab6be5
-8940789.82910001,2988840.5175,98,3220140041950,201402,ML Tax Dist.- (p-02) Loch Lomond,Berwick Way & S Prestwick Pl,Miami Lakes,33014,305-698-9308, ,Mini Park,0,Local,Undeveloped,Miami Lakes,25.91728,-80.31648,880829.641886495,576213.206539072,A22E869B-14EF-40B3-AE9F-AFA8914F91C0,2021/10/21 15:23:25+00,MiamiLakesPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:38+00,PROSM,2024/03/05 07:28:39+00,b215d074-dc24-46c3-93e6-31fd54cd7499
